work_tract,home_tract,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03
40109106913,40109105903,19,1,13,5,2,5,12,10,7,2
40109106913,40109105904,17,3,9,5,3,10,4,6,8,3
40109106913,40109105905,18,7,8,3,5,11,2,2,7,9
40109106913,40109105906,18,3,9,6,2,9,7,4,8,6
40109106913,40109105907,41,7,24,10,8,23,10,14,16,11
40109106913,40109106000,8,0,7,1,0,3,5,1,2,5
40109106913,40109106100,4,1,2,1,0,3,1,1,0,3
40109106913,40109106200,3,0,3,0,2,1,0,2,1,0
40109106913,40109106301,9,3,5,1,2,6,1,0,1,8
40109106913,40109106302,17,4,11,2,6,6,5,4,5,8
40109106913,40109106303,16,2,14,0,0,10,6,6,6,4
40109106913,40109106401,3,2,1,0,0,0,3,0,3,0
40109106913,40109106402,4,3,1,0,2,0,2,0,2,2
40109106913,40109106403,14,3,9,2,0,7,7,2,1,11
40109106913,40109106501,6,2,3,1,2,3,1,1,0,5
40109106913,40109106502,10,1,8,1,0,2,8,5,0,5
40109106913,40109106503,1,0,1,0,0,1,0,0,0,1
40109106913,40109106601,15,4,8,3,2,11,2,4,3,8
40109106913,40109106602,12,5,7,0,0,8,4,3,3,6
40109106913,40109106604,7,2,4,1,2,4,1,1,2,4
40109106913,40109106606,13,2,11,0,2,3,8,3,9,1
40109106913,40109106607,16,6,7,3,1,9,6,5,4,7
40109106913,40109106608,19,5,12,2,0,7,12,2,10,7
40109106913,40109106609,4,1,3,0,0,3,1,2,0,2
40109106913,40109106610,6,1,2,3,0,3,3,2,0,4
40109106913,40109106702,21,8,6,7,1,8,12,8,6,7
40109106913,40109106704,21,6,13,2,2,9,10,2,12,7
40109106913,40109106705,22,5,13,4,1,12,9,8,4,10
40109106913,40109106706,14,3,7,4,2,7,5,5,1,8
40109106913,40109106707,25,3,15,7,5,5,15,4,7,14
40109106913,40109106708,11,1,4,6,3,3,5,0,3,8
40109106913,40109106801,8,0,7,1,0,6,2,3,5,0
40109106913,40109106802,7,1,4,2,0,6,1,1,4,2
40109106913,40109106803,20,5,14,1,8,9,3,1,11,8
40109106913,40109106804,26,5,11,10,4,11,11,7,12,7
40109106913,40109106902,15,2,5,8,4,7,4,7,5,3
40109106913,40109106903,56,11,39,6,8,26,22,16,24,16
40109106913,40109106906,13,4,8,1,4,6,3,1,6,6
40109106913,40109106907,12,1,9,2,0,5,7,1,4,7
40109106913,40109106909,19,5,10,4,3,9,7,4,8,7
40109106913,40109106910,27,2,14,11,6,14,7,10,10,7
40109106913,40109106911,15,1,8,6,0,11,4,4,5,6
40109106913,40109106912,20,2,10,8,2,14,4,4,7,9
40109106913,40109106913,64,14,30,20,9,41,14,27,21,16
40109106913,40109106914,25,4,13,8,5,14,6,10,7,8
40109106913,40109106915,28,9,17,2,9,10,9,5,7,16
40109106913,40109107001,37,15,17,5,6,26,5,24,4,9
40109106913,40109107002,16,4,12,0,2,5,9,7,4,5
40109106913,40109107103,3,0,2,1,1,1,1,0,2,1
40109106913,40109107104,9,4,5,0,1,5,3,3,3,3
40109106913,40109107206,12,3,8,1,3,6,3,4,3,5
40109106913,40109107207,8,1,6,1,0,4,4,2,2,4
40109106913,40109107209,25,8,14,3,0,17,8,11,5,9
40109106913,40109107210,9,4,4,1,3,2,4,3,1,5
40109106913,40109107211,14,2,12,0,0,8,6,10,2,2
40109106913,40109107212,18,5,12,1,3,10,5,6,7,5
40109106913,40109107213,23,5,10,8,3,17,3,7,6,10
40109106913,40109107214,12,0,9,3,1,8,3,6,3,3
40109106913,40109107215,24,7,13,4,4,16,4,7,11,6
40109106913,40109107216,8,2,6,0,0,8,0,0,3,5
40109106913,40109107217,6,2,1,3,0,6,0,2,4,0
40109106913,40109107218,18,1,13,4,3,14,1,5,8,5
40109106913,40109107219,12,2,8,2,0,11,1,1,5,6
40109106913,40109107220,14,5,8,1,4,7,3,3,6,5
40109106913,40109107221,4,1,3,0,0,2,2,2,1,1
40109106913,40109107222,13,8,3,2,2,5,6,2,10,1
40109106913,40109107223,9,3,5,1,2,7,0,4,3,2
40109106913,40109107302,8,2,2,4,0,8,0,1,5,2
40109106913,40109107303,5,1,1,3,1,3,1,0,4,1
40109106913,40109107305,5,1,3,1,1,4,0,2,2,1
40109106913,40109107306,13,4,8,1,4,3,6,4,4,5
40109106913,40109107401,22,1,17,4,4,9,9,6,6,10
40109106913,40109107403,23,6,15,2,1,11,11,2,17,4
40109106913,40109107404,16,3,10,3,3,6,7,11,4,1
40109106913,40109107405,12,3,9,0,0,6,6,4,7,1
40109106913,40109107601,13,0,10,3,0,8,5,3,10,0
40109106913,40109107604,8,6,2,0,0,1,7,0,1,7
40109106913,40109107605,6,2,3,1,1,3,2,2,2,2
40109106913,40109107606,6,1,3,2,3,2,1,0,3,3
40109106913,40109107607,24,8,10,6,4,8,12,5,12,7
40109106913,40109107703,6,1,5,0,1,4,1,3,2,1
40109106913,40109107704,20,1,19,0,3,8,9,3,12,5
40109106913,40109107705,18,2,11,5,2,5,11,8,9,1
40109106913,40109107706,15,5,10,0,5,3,7,8,2,5
40109106913,40109107707,6,2,4,0,0,4,2,0,3,3
40109106913,40109107801,6,1,2,3,1,4,1,4,0,2
40109106913,40109107804,10,0,8,2,5,1,4,1,5,4
40109106913,40109107805,6,3,3,0,2,3,1,3,0,3
40109106913,40109107806,18,2,10,6,2,4,12,10,6,2
40109106913,40109107807,6,0,3,3,0,2,4,2,3,1
40109106913,40109107808,6,1,5,0,2,1,3,0,0,6
40109106913,40109107809,22,0,14,8,1,11,10,6,10,6
40109106913,40109107810,16,3,8,5,1,10,5,3,3,10
40109106913,40109107900,2,0,2,0,0,2,0,0,1,1
40109106913,40109108003,6,0,5,1,2,3,1,0,0,6
40109106913,40109108005,11,2,8,1,1,9,1,7,1,3
40109106913,40109108006,38,11,20,7,1,12,25,6,21,11
40109106913,40109108007,3,1,2,0,0,3,0,2,0,1
40109106913,40109108008,7,3,3,1,0,7,0,4,2,1
40109106913,40109108009,9,1,8,0,1,6,2,6,1,2
40109106913,40109108010,11,6,4,1,3,5,3,5,2,4
40109106913,40109108011,12,2,7,3,2,7,3,1,3,8
40109106913,40109108101,3,0,3,0,0,3,0,0,3,0
40109106913,40109108106,13,1,10,2,1,5,7,0,9,4
40109106913,40109108107,12,1,8,3,1,1,10,1,9,2
40109106913,40109108109,5,1,4,0,0,0,5,0,1,4
40109106913,40109108110,9,0,8,1,0,2,7,2,4,3
40109106913,40109108113,10,4,5,1,1,2,7,1,5,4
40109106913,40109108114,10,6,2,2,5,2,3,2,4,4
40109106913,40109108201,14,1,7,6,0,0,14,5,2,7
40109106913,40109108203,11,8,3,0,1,7,3,6,2,3
40109106913,40109108204,7,2,4,1,2,2,3,2,0,5
40109106913,40109108206,8,1,2,5,1,1,6,1,2,5
40109106913,40109108208,8,1,4,3,1,1,6,1,0,7
40109106913,40109108213,18,2,13,3,0,2,16,2,11,5
40109106913,40109108215,18,4,9,5,9,3,6,12,1,5
40109106913,40109108216,11,3,7,1,4,5,2,0,6,5
40109106913,40109108217,17,2,8,7,3,5,9,1,3,13
40109106913,40109108218,27,2,18,7,2,12,13,6,2,19
40109106913,40109108219,16,3,7,6,5,0,11,3,7,6
40109106913,40109108220,15,2,10,3,0,0,15,9,1,5
40109106913,40109108221,20,2,12,6,1,6,13,4,9,7
40109106913,40109108301,6,0,4,2,1,1,4,0,2,4
40109106913,40109108302,15,2,11,2,4,0,11,3,7,5
40109106913,40109108303,12,6,5,1,1,9,2,5,4,3
40109106913,40109108304,7,0,4,3,0,2,5,0,0,7
40109106913,40109108307,17,6,6,5,2,6,9,1,6,10
40109106913,40109108309,2,0,1,1,0,1,1,0,1,1
40109106913,40109108310,7,3,3,1,2,2,3,1,0,6
40109106913,40109108313,14,9,4,1,2,8,4,0,8,6
40109106913,40109108314,6,1,4,1,2,4,0,0,3,3
40109106913,40109108315,19,3,13,3,1,9,9,6,7,6
40109106913,40109108316,23,4,13,6,3,5,15,2,5,16
40109106913,40109108317,15,3,8,4,0,7,8,3,4,8
40109106913,40109108318,17,3,10,4,1,3,13,3,4,10
40109106913,40109108402,5,1,2,2,0,3,2,2,3,0
40109106913,40109108403,6,2,3,1,0,4,2,3,1,2
40109106913,40109108404,7,0,4,3,0,0,7,0,3,4
40109106913,40109108504,31,7,15,9,8,14,9,14,6,11
40109106913,40109108506,15,2,10,3,1,3,11,0,8,7
40109106913,40109108508,7,1,5,1,1,0,6,1,1,5
40109106913,40109108511,19,6,10,3,0,5,14,3,6,10
40109106913,40109108512,13,1,9,3,1,3,9,8,0,5
40109106913,40109108513,12,1,8,3,1,1,10,3,3,6
40109106913,40109108514,13,3,9,1,2,9,2,4,5,4
40109106913,40109108515,14,2,8,4,1,6,7,1,7,6
40109106913,40109108519,22,0,12,10,1,4,17,2,8,12
40109106913,40109108520,12,1,4,7,1,2,9,0,12,0
40109106913,40109108521,4,1,2,1,0,0,4,0,2,2
40109106913,40109108523,29,5,19,5,8,9,12,11,7,11
40109106913,40109108524,16,3,8,5,1,6,9,5,4,7
40109106913,40109108525,14,1,10,3,0,2,12,5,3,6
40109106913,40109108526,28,12,16,0,5,16,7,8,11,9
40109106913,40109108527,28,9,14,5,1,13,14,3,7,18
40109106913,40109108528,7,1,3,3,1,1,5,4,0,3
40109106913,40109108529,12,1,4,7,1,2,9,0,5,7
40109106913,40109108530,21,1,14,6,3,4,14,6,9,6
40109106913,40109108601,16,2,11,3,2,6,8,4,8,4
40109106913,40109108602,12,4,7,1,0,10,2,4,4,4
40109106913,40109108603,14,6,5,3,1,5,8,0,5,9
40109106913,40109108701,3,1,1,1,0,0,3,0,2,1
40109106913,40109108703,8,0,8,0,1,2,5,1,2,5
40109106913,40109108704,11,1,7,3,1,6,4,1,4,6
40109106913,40109108706,11,0,4,7,2,2,7,1,6,4
40109106913,40109108707,18,4,7,7,0,9,9,3,4,11
40109106913,40109108708,9,0,6,3,0,1,8,0,7,2
40109106913,40109108709,3,0,2,1,0,0,3,0,1,2
40109106913,40109108801,25,4,14,7,4,8,13,4,8,13
40109106913,40109108802,13,1,11,1,1,8,4,5,6,2
40109106913,40109108803,8,1,6,1,4,3,1,3,1,4
40109106913,40109108804,12,0,8,4,0,5,7,3,3,6
40109106913,40109108900,8,0,7,1,1,1,6,0,3,5
40109106913,40109109003,5,1,3,1,2,2,1,0,0,5
40109106913,40109109004,6,3,3,0,0,4,2,1,2,3
40109106913,40109109201,9,0,3,6,0,1,8,0,5,4
40109106913,40109109202,9,3,5,1,1,3,5,0,8,1
40109106914,40109100100,5,0,5,0,1,4,0,0,0,5
40109106914,40109100400,3,2,0,1,1,2,0,0,0,3
40109106914,40109100500,6,2,4,0,6,0,0,0,0,6
40109106914,40109100700,2,1,1,0,1,1,0,0,0,2
40109106914,40109100800,1,0,1,0,1,0,0,0,0,1
40109106914,40109100900,1,1,0,0,1,0,0,0,0,1
40109106914,40109101000,3,0,1,2,0,3,0,0,1,2
40109106914,40109101100,1,0,1,0,0,1,0,0,0,1
40109106914,40109101200,2,0,1,1,2,0,0,0,0,2
40109106914,40109101300,9,1,6,2,8,1,0,0,0,9
40109106914,40109101400,3,2,1,0,0,3,0,0,0,3
40109106914,40109101600,2,1,1,0,2,0,0,0,1,1
40109106914,40109101700,2,2,0,0,0,2,0,0,0,2
40109106914,40109101800,1,1,0,0,1,0,0,0,1,0
40109106914,40109101900,1,0,1,0,0,1,0,0,1,0
40109106914,40109102100,2,0,2,0,1,1,0,0,0,2
40109106914,40109102200,1,1,0,0,1,0,0,0,0,1
40109106914,40109102300,8,2,4,2,5,3,0,0,0,8
40109106914,40109102400,3,1,2,0,3,0,0,0,0,3
40109106914,40109102800,3,1,1,1,3,0,0,0,0,3
40109106914,40109103000,1,0,1,0,0,1,0,0,0,1
40109106914,40109103601,1,0,0,1,1,0,0,0,0,1
40109106914,40109103900,4,2,1,1,3,1,0,0,0,4
40109106914,40109104100,3,0,2,1,2,1,0,0,0,3
40109106914,40109104200,1,1,0,0,1,0,0,0,1,0
40109106914,40109104300,6,2,4,0,3,3,0,0,0,6
40109106914,40109104400,3,0,3,0,1,2,0,0,0,3
40109106914,40109104600,1,0,0,1,0,1,0,0,1,0
40109106914,40109104900,1,0,1,0,0,1,0,0,0,1
40109106914,40109105201,3,2,1,0,3,0,0,0,0,3
40109106914,40109105300,6,5,1,0,3,2,1,0,0,6
40109106914,40109105600,2,0,1,1,2,0,0,0,0,2
40109106914,40109105700,2,0,1,1,1,1,0,0,0,2
40109106914,40109105903,6,2,3,1,3,3,0,0,0,6
40109106914,40109105904,5,3,1,1,3,2,0,0,0,5
40109106914,40109105905,6,3,3,0,3,2,1,0,0,6
40109106914,40109105906,1,0,1,0,0,1,0,0,0,1
40109106914,40109105907,10,6,1,3,8,2,0,0,1,9
40109106914,40109106000,2,0,0,2,0,0,2,0,0,2
40109106914,40109106100,3,0,3,0,3,0,0,0,0,3
40109106914,40109106200,1,0,1,0,1,0,0,0,0,1
40109106914,40109106301,3,0,2,1,3,0,0,0,1,2
40109106914,40109106302,4,3,1,0,2,2,0,0,0,4
40109106914,40109106303,5,0,5,0,3,2,0,0,0,5
40109106914,40109106401,1,1,0,0,1,0,0,0,0,1
40109106914,40109106402,1,1,0,0,0,0,1,0,0,1
40109106914,40109106403,10,3,4,3,4,2,4,0,3,7
40109106914,40109106501,2,1,1,0,1,1,0,0,2,0
40109106914,40109106502,3,0,1,2,1,2,0,0,0,3
40109106914,40109106601,7,3,4,0,2,5,0,0,0,7
40109106914,40109106602,5,0,5,0,5,0,0,0,0,5
40109106914,40109106604,4,2,1,1,2,2,0,0,2,2
40109106914,40109106607,2,0,2,0,0,2,0,0,1,1
40109106914,40109106608,1,1,0,0,1,0,0,0,0,1
40109106914,40109106610,2,1,0,1,0,2,0,0,1,1
40109106914,40109106702,6,1,4,1,3,3,0,0,3,3
40109106914,40109106704,6,1,3,2,3,3,0,0,0,6
40109106914,40109106706,10,1,9,0,5,5,0,0,3,7
40109106914,40109106707,14,6,6,2,10,4,0,0,1,13
40109106914,40109106708,1,0,1,0,0,1,0,0,0,1
40109106914,40109106803,6,0,6,0,2,4,0,0,0,6
40109106914,40109106902,13,7,3,3,10,3,0,0,0,13
40109106914,40109106903,19,2,11,6,9,7,3,0,0,19
40109106914,40109106906,1,0,0,1,1,0,0,0,0,1
40109106914,40109106907,4,3,0,1,1,3,0,0,0,4
40109106914,40109106909,3,2,1,0,2,1,0,0,0,3
40109106914,40109106910,23,5,17,1,13,10,0,0,6,17
40109106914,40109106911,4,0,4,0,0,4,0,0,0,4
40109106914,40109106912,8,1,6,1,7,1,0,0,0,8
40109106914,40109106913,16,9,7,0,11,5,0,0,1,15
40109106914,40109106914,26,7,14,5,12,10,4,1,0,25
40109106914,40109106915,14,9,4,1,9,5,0,0,0,14
40109106914,40109107001,4,1,3,0,3,1,0,0,0,4
40109106914,40109107002,3,2,0,1,3,0,0,0,1,2
40109106914,40109107103,1,0,1,0,1,0,0,0,0,1
40109106914,40109107104,7,2,5,0,4,3,0,0,1,6
40109106914,40109107206,5,2,3,0,2,3,0,0,2,3
40109106914,40109107207,1,0,1,0,1,0,0,0,0,1
40109106914,40109107209,1,0,0,1,0,1,0,0,0,1
40109106914,40109107211,2,0,0,2,2,0,0,0,0,2
40109106914,40109107212,4,0,4,0,3,0,1,1,0,3
40109106914,40109107213,2,0,2,0,1,0,1,0,0,2
40109106914,40109107214,2,1,0,1,1,0,1,0,1,1
40109106914,40109107215,6,3,2,1,6,0,0,0,1,5
40109106914,40109107216,5,3,1,1,4,1,0,0,1,4
40109106914,40109107217,3,1,1,1,3,0,0,0,0,3
40109106914,40109107218,4,0,3,1,1,3,0,0,1,3
40109106914,40109107219,2,2,0,0,1,1,0,0,0,2
40109106914,40109107221,5,5,0,0,3,2,0,0,0,5
40109106914,40109107222,1,0,1,0,1,0,0,0,0,1
40109106914,40109107223,7,1,3,3,4,2,1,0,1,6
40109106914,40109107302,4,2,2,0,1,3,0,0,0,4
40109106914,40109107305,2,2,0,0,2,0,0,0,0,2
40109106914,40109107306,1,1,0,0,1,0,0,0,0,1
40109106914,40109107401,6,4,2,0,4,2,0,0,1,5
40109106914,40109107403,3,0,2,1,2,1,0,0,0,3
40109106914,40109107404,3,0,3,0,0,3,0,0,0,3
40109106914,40109107601,1,0,1,0,1,0,0,0,0,1
40109106914,40109107605,1,0,0,1,0,0,1,0,0,1
40109106914,40109107705,1,0,1,0,1,0,0,0,0,1
40109106914,40109107801,1,0,0,1,0,1,0,0,1,0
40109106914,40109107804,1,0,1,0,1,0,0,0,0,1
40109106914,40109107805,1,0,1,0,0,1,0,0,0,1
40109106914,40109107808,1,1,0,0,0,0,1,0,1,0
40109106914,40109107809,1,0,1,0,0,1,0,0,1,0
40109106914,40109107900,2,0,0,2,2,0,0,0,0,2
40109106914,40109108003,4,0,2,2,2,2,0,0,0,4
40109106914,40109108005,1,0,1,0,0,1,0,0,0,1
40109106914,40109108006,3,1,2,0,1,2,0,0,1,2
40109106914,40109108007,4,2,2,0,2,1,1,0,2,2
40109106914,40109108008,2,1,0,1,2,0,0,0,0,2
40109106914,40109108010,1,1,0,0,0,1,0,0,0,1
40109106914,40109108011,2,1,1,0,0,2,0,0,1,1
40109106914,40109108101,2,0,2,0,1,1,0,0,0,2
40109106914,40109108107,1,1,0,0,1,0,0,0,0,1
40109106914,40109108201,1,1,0,0,0,1,0,0,0,1
40109106914,40109108203,2,2,0,0,2,0,0,0,0,2
40109106914,40109108207,1,1,0,0,0,1,0,0,1,0
40109106914,40109108213,2,0,2,0,1,1,0,0,1,1
40109106914,40109108218,2,0,2,0,2,0,0,0,0,2
40109106914,40109108219,1,0,0,1,0,1,0,0,1,0
40109106914,40109108220,2,0,2,0,0,0,2,0,0,2
40109106914,40109108302,1,0,1,0,0,1,0,0,0,1
40109106914,40109108304,3,0,3,0,1,2,0,0,0,3
40109106914,40109108307,3,0,3,0,3,0,0,0,0,3
40109106914,40109108309,3,2,1,0,1,2,0,0,0,3
40109106914,40109108310,2,0,1,1,1,1,0,1,1,0
40109106914,40109108313,6,2,3,1,3,3,0,0,0,6
40109106914,40109108314,4,0,3,1,1,2,1,0,1,3
40109106914,40109108315,3,1,1,1,2,1,0,0,1,2
40109106914,40109108318,1,1,0,0,1,0,0,0,1,0
40109106914,40109108402,1,0,1,0,0,0,1,0,1,0
40109106914,40109108404,4,1,2,1,2,2,0,0,0,4
40109106914,40109108504,3,3,0,0,3,0,0,0,0,3
40109106914,40109108507,1,0,1,0,1,0,0,0,1,0
40109106914,40109108512,5,2,3,0,2,0,3,0,3,2
40109106914,40109108513,2,0,0,2,0,2,0,0,2,0
40109106914,40109108514,8,3,4,1,7,1,0,0,0,8
40109106914,40109108515,6,1,5,0,1,5,0,0,1,5
40109106914,40109108521,4,0,1,3,3,1,0,0,0,4
40109106914,40109108523,3,2,1,0,1,2,0,0,1,2
40109106914,40109108524,2,2,0,0,0,2,0,0,0,2
40109106914,40109108526,3,0,3,0,0,2,1,0,0,3
40109106914,40109108527,4,2,1,1,3,1,0,0,0,4
40109106914,40109108528,2,2,0,0,1,1,0,0,0,2
40109106914,40109108529,3,1,0,2,2,0,1,0,1,2
40109106914,40109108601,1,0,1,0,1,0,0,0,0,1
40109106914,40109108602,2,0,0,2,0,2,0,0,0,2
40109106914,40109108603,1,0,1,0,0,1,0,0,0,1
40109106914,40109108701,1,0,1,0,1,0,0,0,0,1
40109106914,40109108704,3,0,3,0,1,2,0,0,1,2
40109106914,40109108708,1,1,0,0,0,1,0,0,1,0
40109106914,40109108801,2,2,0,0,2,0,0,0,0,2
40109106914,40109108802,2,0,0,2,2,0,0,0,0,2
40109106914,40109108803,1,0,0,1,0,1,0,0,0,1
40109106914,40109108804,1,1,0,0,0,1,0,0,1,0
40109106914,40109109001,1,1,0,0,1,0,0,0,0,1
40109106914,40109109100,1,0,1,0,1,0,0,0,0,1
40109106915,40109100200,6,3,1,2,5,1,0,0,2,4
40109106915,40109100400,2,0,2,0,0,2,0,0,0,2
40109106915,40109100500,1,0,1,0,0,1,0,0,0,1
40109106915,40109100800,3,1,2,0,0,1,2,0,3,0
40109106915,40109100900,1,0,1,0,0,1,0,0,0,1
40109106915,40109101000,8,0,5,3,8,0,0,0,0,8
40109106915,40109101100,2,1,1,0,1,1,0,0,2,0
40109106915,40109101300,4,0,0,4,3,1,0,0,0,4
40109106915,40109101600,1,0,1,0,1,0,0,0,0,1
40109106915,40109101700,2,0,2,0,0,2,0,0,1,1
40109106915,40109101900,2,0,1,1,2,0,0,0,0,2
40109106915,40109102100,1,0,1,0,1,0,0,0,0,1
40109106915,40109102200,2,1,1,0,2,0,0,0,0,2
40109106915,40109102300,3,2,1,0,3,0,0,0,1,2
40109106915,40109102400,4,0,4,0,0,4,0,0,1,3
40109106915,40109102800,1,0,1,0,1,0,0,0,0,1
40109106915,40109102900,2,0,2,0,2,0,0,0,0,2
40109106915,40109103000,1,1,0,0,0,1,0,1,0,0
40109106915,40109103200,1,0,1,0,0,1,0,0,1,0
40109106915,40109103300,1,1,0,0,1,0,0,0,0,1
40109106915,40109103400,1,0,0,1,1,0,0,0,0,1
40109106915,40109103601,2,0,2,0,2,0,0,0,0,2
40109106915,40109103800,2,0,2,0,0,2,0,0,2,0
40109106915,40109104100,3,0,3,0,1,1,1,0,2,1
40109106915,40109104200,1,0,0,1,0,1,0,0,0,1
40109106915,40109104300,3,2,1,0,2,1,0,0,0,3
40109106915,40109104600,2,1,1,0,1,1,0,0,0,2
40109106915,40109104700,1,0,0,1,1,0,0,0,0,1
40109106915,40109104900,4,0,4,0,1,3,0,0,3,1
40109106915,40109105000,1,0,1,0,1,0,0,0,0,1
40109106915,40109105201,5,0,5,0,5,0,0,0,3,2
40109106915,40109105202,1,0,1,0,1,0,0,0,1,0
40109106915,40109105300,3,0,3,0,0,3,0,0,0,3
40109106915,40109105400,7,1,5,1,7,0,0,0,0,7
40109106915,40109105600,6,3,3,0,4,2,0,0,2,4
40109106915,40109105800,1,0,1,0,0,1,0,0,1,0
40109106915,40109105903,4,0,1,3,0,2,2,0,0,4
40109106915,40109105904,5,0,5,0,1,4,0,0,4,1
40109106915,40109105905,4,1,2,1,2,2,0,0,2,2
40109106915,40109105906,5,1,3,1,0,5,0,0,1,4
40109106915,40109105907,3,0,3,0,3,0,0,0,0,3
40109106915,40109106000,3,0,2,1,2,1,0,0,1,2
40109106915,40109106200,1,0,0,1,0,1,0,0,0,1
40109106915,40109106301,1,0,0,1,1,0,0,0,1,0
40109106915,40109106302,1,0,0,1,1,0,0,0,0,1
40109106915,40109106303,9,1,7,1,2,4,3,0,7,2
40109106915,40109106403,2,1,1,0,0,1,1,0,1,1
40109106915,40109106501,2,1,0,1,0,2,0,0,0,2
40109106915,40109106503,1,1,0,0,1,0,0,0,0,1
40109106915,40109106601,2,0,0,2,0,2,0,0,2,0
40109106915,40109106602,8,6,2,0,3,3,2,0,7,1
40109106915,40109106604,1,0,1,0,0,1,0,0,0,1
40109106915,40109106606,3,1,0,2,0,3,0,0,0,3
40109106915,40109106607,4,0,2,2,0,4,0,0,3,1
40109106915,40109106608,5,0,2,3,2,0,3,0,2,3
40109106915,40109106702,1,0,1,0,1,0,0,0,0,1
40109106915,40109106704,2,0,0,2,0,2,0,0,0,2
40109106915,40109106706,2,0,0,2,1,1,0,0,1,1
40109106915,40109106707,9,2,5,2,7,2,0,0,5,4
40109106915,40109106708,2,0,2,0,0,0,2,0,0,2
40109106915,40109106801,4,2,2,0,4,0,0,0,0,4
40109106915,40109106803,4,0,1,3,1,1,2,0,1,3
40109106915,40109106804,14,6,4,4,9,3,2,0,7,7
40109106915,40109106902,1,1,0,0,1,0,0,0,0,1
40109106915,40109106903,3,0,3,0,2,1,0,0,1,2
40109106915,40109106906,7,4,2,1,2,4,1,4,1,2
40109106915,40109106907,7,4,2,1,1,3,3,1,6,0
40109106915,40109106910,3,0,0,3,0,3,0,0,0,3
40109106915,40109106911,5,0,4,1,3,0,2,0,4,1
40109106915,40109106912,6,4,2,0,5,1,0,0,1,5
40109106915,40109106913,5,1,4,0,3,2,0,0,3,2
40109106915,40109106914,6,0,3,3,5,0,1,0,1,5
40109106915,40109106915,30,5,19,6,26,3,1,0,15,15
40109106915,40109107001,3,1,0,2,3,0,0,0,2,1
40109106915,40109107103,5,0,3,2,5,0,0,0,2,3
40109106915,40109107104,2,0,2,0,1,1,0,0,2,0
40109106915,40109107206,1,0,1,0,1,0,0,0,1,0
40109106915,40109107207,2,0,2,0,1,1,0,0,0,2
40109106915,40109107209,2,0,2,0,0,2,0,0,2,0
40109106915,40109107210,4,2,2,0,0,4,0,0,0,4
40109106915,40109107212,2,2,0,0,0,2,0,0,1,1
40109106915,40109107213,6,1,4,1,5,1,0,0,1,5
40109106915,40109107214,3,0,3,0,0,1,2,0,3,0
40109106915,40109107215,6,1,5,0,4,0,2,2,0,4
40109106915,40109107216,4,0,4,0,0,4,0,0,0,4
40109106915,40109107218,1,0,1,0,1,0,0,0,0,1
40109106915,40109107219,3,2,0,1,1,2,0,0,2,1
40109106915,40109107220,9,6,2,1,5,4,0,0,2,7
40109106915,40109107221,3,0,3,0,0,2,1,0,0,3
40109106915,40109107222,1,0,1,0,1,0,0,0,0,1
40109106915,40109107223,1,0,1,0,0,1,0,0,0,1
40109106915,40109107302,2,0,2,0,2,0,0,0,0,2
40109106915,40109107306,2,1,1,0,2,0,0,0,0,2
40109106915,40109107401,3,3,0,0,3,0,0,3,0,0
40109106915,40109107403,2,0,1,1,0,1,1,0,1,1
40109106915,40109107404,2,1,0,1,1,1,0,0,1,1
40109106915,40109107405,1,1,0,0,1,0,0,0,1,0
40109106915,40109107604,1,0,1,0,0,1,0,0,1,0
40109106915,40109107605,1,0,0,1,1,0,0,0,0,1
40109106915,40109107607,1,0,0,1,0,1,0,0,0,1
40109106915,40109107705,1,0,1,0,0,1,0,0,1,0
40109106915,40109107706,2,1,1,0,1,1,0,0,0,2
40109106915,40109107801,3,0,1,2,2,1,0,0,3,0
40109106915,40109107804,3,0,3,0,2,1,0,0,0,3
40109106915,40109107806,2,0,2,0,0,1,1,0,1,1
40109106915,40109107810,3,2,1,0,2,1,0,0,2,1
40109106915,40109108005,1,0,0,1,1,0,0,0,0,1
40109106915,40109108006,1,0,1,0,0,0,1,0,1,0
40109106915,40109108008,5,0,4,1,5,0,0,0,2,3
40109106915,40109108011,1,0,1,0,1,0,0,0,1,0
40109106915,40109108101,2,0,0,2,0,0,2,0,0,2
40109106915,40109108106,4,0,4,0,1,0,3,0,3,1
40109106915,40109108107,7,0,2,5,0,0,7,0,7,0
40109106915,40109108109,1,0,1,0,1,0,0,0,0,1
40109106915,40109108110,1,1,0,0,1,0,0,0,1,0
40109106915,40109108113,6,2,1,3,1,3,2,0,5,1
40109106915,40109108114,2,2,0,0,0,2,0,0,0,2
40109106915,40109108201,6,5,1,0,5,1,0,0,4,2
40109106915,40109108203,1,0,1,0,0,1,0,0,0,1
40109106915,40109108208,1,1,0,0,0,0,1,0,1,0
40109106915,40109108213,3,1,2,0,0,3,0,0,0,3
40109106915,40109108215,3,0,3,0,0,0,3,0,3,0
40109106915,40109108216,3,0,1,2,0,2,1,0,3,0
40109106915,40109108217,4,0,1,3,0,4,0,0,0,4
40109106915,40109108218,11,3,7,1,3,5,3,2,2,7
40109106915,40109108220,2,0,1,1,1,0,1,0,0,2
40109106915,40109108221,1,0,1,0,0,1,0,0,0,1
40109106915,40109108301,2,1,1,0,1,1,0,0,1,1
40109106915,40109108302,5,1,4,0,3,1,1,0,2,3
40109106915,40109108303,4,0,3,1,0,3,1,0,1,3
40109106915,40109108304,3,2,0,1,2,1,0,0,0,3
