"work_tract","C000","CA01","CA02","CA03","CE01","CE02","CE03","CNS01","CNS02","CNS03","CNS04","CNS05","CNS06","CNS07","CNS08","CNS09","CNS10","CNS11","CNS12","CNS13","CNS14","CNS15","CNS16","CNS17","CNS18","CNS19","CNS20","CR01","CR02","CR03","CR04","CR05","CR07","CT01","CT02","CD01","CD02","CD03","CD04","CS01","CS02","CFA01","CFA02","CFA03","CFA04","CFA05","CFS01","CFS02","CFS03","CFS04","CFS05","createdate"
"40109108601",20927,6036,10863,4028,4128,9431,7368,0,1596,0,872,2389,2440,4272,4383,104,164,168,109,1006,486,637,104,49,1847,300,1,16645,2186,855,610,22,609,18442,2485,2390,5080,4845,2576,12985,7942,0,0,0,0,0,0,0,0,0,0,1069058707
"40109108602",5424,1097,3163,1164,670,1953,2801,0,582,0,663,872,1184,57,240,3,16,36,517,8,397,14,361,0,428,46,0,4427,494,223,133,5,142,4954,470,582,1391,1448,906,3911,1513,0,0,0,0,0,0,0,0,0,0,403418380
"40109108603",2006,368,1233,405,168,824,1014,0,3,0,192,629,472,65,20,0,13,46,160,0,303,69,20,8,0,6,0,1559,199,92,99,0,57,1661,345,280,496,553,309,1484,522,0,0,0,0,0,0,0,0,0,0,584956651
"40109108701",201,32,114,55,35,86,80,0,0,0,62,0,0,54,0,0,3,0,2,0,15,27,4,0,3,31,0,169,11,9,4,1,7,188,13,24,59,53,33,137,64,0,0,0,0,0,0,0,0,0,0,282392866
"40109108703",233,45,150,38,68,85,80,0,1,0,69,1,6,18,5,0,1,6,4,0,71,12,26,5,8,0,0,200,15,8,0,1,9,226,7,18,68,65,37,138,95,0,0,0,0,0,0,0,0,0,0,504272975
"40109108704",436,144,189,103,162,183,91,0,32,0,104,5,8,87,3,0,10,3,13,0,35,0,6,0,125,5,0,374,13,22,11,0,16,415,21,54,110,85,43,225,211,0,0,0,0,0,0,0,0,0,0,665640327
"40109108706",297,95,126,76,155,113,29,0,0,0,9,0,1,125,0,0,0,5,5,0,81,0,0,0,52,17,2,209,61,11,5,0,11,250,47,39,67,63,33,160,137,0,0,0,0,0,0,0,0,0,0,282392866
"40109108707",313,107,150,56,121,114,78,0,0,0,6,21,12,5,0,10,9,17,7,10,0,0,127,33,55,1,0,248,28,12,7,2,16,291,22,27,72,63,44,124,189,0,0,0,0,0,0,0,0,0,0,302563785
"40109108708",196,71,93,32,92,70,34,0,0,0,58,0,2,51,0,3,3,2,19,0,10,0,10,0,38,0,0,172,6,10,6,0,2,178,18,17,35,49,24,93,103,0,0,0,0,0,0,0,0,0,0,262221947
"40109108709",368,198,127,43,214,124,30,0,0,0,38,0,3,166,15,0,10,0,8,0,6,0,0,0,118,4,0,311,23,9,6,0,19,353,15,24,60,55,31,185,183,0,0,0,0,0,0,0,0,0,0,383247461
"40109108801",1710,305,943,462,524,789,397,4,29,11,110,49,51,107,11,3,19,9,64,0,22,861,257,0,59,22,22,1448,121,62,20,1,58,1650,60,186,383,470,366,620,1090,0,0,0,0,0,0,0,0,0,0,867349517
"40109108802",687,249,333,105,313,258,116,0,3,0,16,0,2,109,1,20,38,1,45,0,24,7,80,20,230,15,76,560,54,33,20,0,20,638,49,51,128,154,105,327,360,0,0,0,0,0,0,0,0,0,0,564785732
"40109108803",81,20,42,19,24,39,18,0,1,0,31,0,1,0,0,0,0,1,8,0,19,10,0,6,0,4,0,72,6,3,0,0,0,73,8,5,19,27,10,53,28,0,0,0,0,0,0,0,0,0,0,100854595
"40109108804",165,27,80,58,59,51,55,0,0,0,7,0,0,2,0,0,0,0,0,0,3,129,14,0,0,10,0,141,6,8,2,0,8,154,11,17,42,40,39,89,76,0,0,0,0,0,0,0,0,0,0,201709190
"40109108900",615,149,313,153,193,251,171,3,2,0,31,36,22,62,11,3,46,0,4,11,5,166,141,5,43,1,23,495,70,27,3,1,19,582,33,73,157,155,81,264,351,0,0,0,0,0,0,0,0,0,0,625298489
"40109109001",20,5,11,4,7,11,2,0,0,0,11,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,16,0,3,0,0,1,20,0,1,8,5,1,14,6,0,0,0,0,0,0,0,0,0,0,60512757
"40109109003",1100,289,570,241,353,393,354,0,8,60,140,34,0,185,10,0,34,9,21,0,16,351,100,0,84,20,28,963,37,63,10,0,27,1062,38,84,263,258,206,481,619,0,0,0,0,0,0,0,0,0,0,463931137
"40109109004",185,42,100,43,68,66,51,9,4,5,62,42,0,8,0,1,0,0,5,0,0,47,0,0,0,2,0,162,9,8,3,0,3,171,14,23,47,53,20,101,84,0,0,0,0,0,0,0,0,0,0,403418380
"40109109100",7646,1635,4142,1869,1880,2176,3590,0,206,1,128,74,240,147,11,330,389,148,1504,1659,1322,42,43,136,808,313,145,6185,829,258,152,8,214,7121,525,671,1616,1926,1798,3894,3752,0,0,0,0,0,0,0,0,0,0,484102056
"40109109201",1511,345,817,349,305,608,598,37,4,0,665,10,111,16,44,0,21,19,72,2,74,155,112,2,137,23,7,1288,100,49,22,2,50,1284,227,179,370,353,264,975,536,0,0,0,0,0,0,0,0,0,0,1432135249
"40109109202",374,78,225,71,90,165,119,0,3,13,109,18,5,23,0,12,14,2,19,0,4,115,16,0,7,2,12,324,24,18,3,0,5,365,9,36,91,89,80,189,185,0,0,0,0,0,0,0,0,0,0,504272975
"40111000100",372,78,204,90,177,147,48,0,0,0,2,0,0,0,0,0,18,8,0,92,13,53,151,0,32,3,0,188,97,63,3,0,21,360,12,42,100,97,55,130,242,0,0,0,0,0,0,0,0,0,0,504272975
"40111000200",407,107,177,123,128,185,94,0,2,0,2,114,10,45,4,0,4,2,19,0,0,52,76,0,56,10,11,304,36,45,4,0,18,383,24,36,100,110,54,215,192,0,0,0,0,0,0,0,0,0,0,544614813
"40111000300",1643,319,884,440,303,709,631,4,6,32,7,511,15,108,0,22,80,10,77,7,43,272,169,0,19,78,183,1171,224,166,16,0,66,1576,67,139,460,450,275,868,775,0,0,0,0,0,0,0,0,0,0,1169913302
"40111000400",1814,503,911,400,609,828,377,0,4,7,16,12,10,436,0,0,96,15,4,77,4,0,699,3,316,87,28,1131,203,368,25,0,87,1698,116,196,432,468,215,620,1194,0,0,0,0,0,0,0,0,0,0,1089229626
"40111000500",1835,338,1043,454,233,1125,477,4,23,8,48,50,40,109,81,5,0,0,10,0,9,69,19,3,23,0,1334,736,91,873,11,1,123,1677,158,198,519,551,229,815,1020,0,0,0,0,0,0,0,0,0,0,645469408
"40111000600",996,249,514,233,268,380,348,1,3,0,72,204,1,50,23,13,24,2,13,0,60,187,176,83,48,14,22,746,85,112,10,0,43,952,44,105,245,246,151,490,506,0,0,0,0,0,0,0,0,0,0,1109400545
"40111000700",482,103,263,116,166,186,130,4,25,6,17,9,6,67,21,1,30,0,18,0,24,168,26,0,31,7,22,390,18,54,3,0,17,460,22,39,113,138,89,184,298,0,0,0,0,0,0,0,0,0,0,766494922
"40111000800",268,56,151,61,82,120,66,3,6,9,33,6,0,32,2,0,1,0,18,0,15,89,26,0,28,0,0,202,10,35,2,0,19,244,24,35,71,65,41,102,166,0,0,0,0,0,0,0,0,0,0,484102056
"40111000901",930,167,504,259,174,299,457,0,2,14,28,403,0,54,2,3,1,0,70,0,5,35,212,0,27,4,70,730,32,117,7,0,44,854,76,116,270,264,113,530,400,0,0,0,0,0,0,0,0,0,0,484102056
"40111000902",1128,315,551,262,428,496,204,0,0,2,22,0,1,281,24,0,81,3,22,0,16,176,275,3,190,29,3,887,55,128,7,0,51,1076,52,102,288,259,164,405,723,0,0,0,0,0,0,0,0,0,0,1190084221
"40113940001",795,165,387,243,223,327,245,1,70,0,60,86,10,71,9,0,16,1,6,0,4,145,38,50,28,17,183,604,27,105,9,0,50,766,29,76,254,181,119,404,391,0,0,0,0,0,0,0,0,0,0,1190084221
"40113940002",2158,454,1181,523,450,1132,576,26,120,20,157,3,23,118,0,2,53,26,30,0,18,120,266,38,136,22,980,1391,39,611,11,3,103,2026,132,234,583,603,284,1001,1157,0,0,0,0,0,0,0,0,0,0,1290938816
"40113940003",657,153,353,151,157,326,174,7,70,1,38,0,18,77,14,0,2,0,9,0,23,0,143,212,6,0,37,519,13,98,5,0,22,623,34,54,175,192,83,310,347,0,0,0,0,0,0,0,0,0,0,726153084
"40113940004",1227,161,733,333,63,266,898,15,689,0,11,44,12,23,13,0,0,8,217,0,0,32,8,147,0,0,8,1015,29,101,33,0,49,1185,42,122,308,350,286,776,451,0,0,0,0,0,0,0,0,0,0,524443894
"40113940005",1058,231,570,257,123,551,384,0,4,0,141,4,6,8,7,0,0,14,14,0,16,0,22,785,34,3,0,700,82,206,18,0,52,991,67,134,308,265,120,524,534,0,0,0,0,0,0,0,0,0,0,584956651
"40113940006",288,85,135,68,116,111,61,0,0,0,0,0,24,47,1,0,5,14,9,0,28,0,43,84,23,10,0,175,81,13,10,1,8,272,16,29,63,69,42,147,141,0,0,0,0,0,0,0,0,0,0,342905623
"40113940007",423,71,245,107,79,172,172,0,0,0,62,10,4,14,10,0,0,0,13,2,27,82,13,149,0,32,5,331,22,45,2,0,23,395,28,42,117,127,66,195,228,0,0,0,0,0,0,0,0,0,0,564785732
"40113940008",455,95,236,124,79,153,223,0,19,0,34,115,0,37,15,4,5,2,2,0,12,80,52,1,24,2,51,361,14,53,1,0,26,442,13,48,124,114,74,259,196,0,0,0,0,0,0,0,0,0,0,605127570
"40113940009",169,47,83,39,51,65,53,4,6,0,66,22,6,19,1,2,8,0,3,0,13,2,5,2,3,7,0,132,5,18,1,0,13,156,13,20,45,35,22,116,53,0,0,0,0,0,0,0,0,0,0,544614813
"40113940010",1455,414,743,298,479,532,444,0,74,12,57,179,10,335,5,15,72,6,38,0,16,188,160,18,233,7,30,1157,42,152,9,1,94,1378,77,138,386,322,195,689,766,0,0,0,0,0,0,0,0,0,0,1048887788
"40113940011",165,20,93,52,36,43,86,0,43,1,3,13,11,9,10,10,1,0,0,0,0,44,1,0,4,8,7,147,1,13,0,0,4,161,4,20,50,54,21,98,67,0,0,0,0,0,0,0,0,0,0,282392866
"40115574100",2227,570,1180,477,396,1261,570,54,4,15,22,290,21,30,7,0,15,8,0,0,16,101,42,91,1203,35,273,1782,32,298,15,5,95,2113,114,256,627,548,226,1172,1055,0,0,0,0,0,0,0,0,0,0,746324003
"40115574200",736,171,395,170,175,436,125,0,0,1,11,187,8,28,0,0,5,1,7,0,0,115,141,166,13,6,47,566,6,117,3,1,43,661,75,85,197,193,90,357,379,0,0,0,0,0,0,0,0,0,0,463931137
"40115574300",1255,482,555,218,588,513,154,0,0,0,3,67,31,420,2,0,65,12,24,25,124,0,136,4,299,28,15,975,44,169,6,0,61,1168,87,126,308,232,107,566,689,0,0,0,0,0,0,0,0,0,0,544614813
"40115574400",411,146,190,75,162,164,85,0,0,0,9,59,64,68,0,0,5,0,0,0,3,0,25,8,147,18,5,321,6,63,5,1,15,400,11,40,104,84,37,243,168,0,0,0,0,0,0,0,0,0,0,403418380
"40115574500",2085,439,1047,599,507,997,581,0,4,25,77,12,13,114,0,37,120,18,92,3,232,310,681,10,50,30,257,1652,17,296,19,3,98,2001,84,174,547,586,339,844,1241,0,0,0,0,0,0,0,0,0,0,968204112
"40115574600",1784,389,978,417,502,881,401,229,0,0,61,378,1,37,0,7,24,15,0,0,37,341,126,123,137,7,261,1320,31,273,31,11,118,1617,167,219,531,419,226,871,913,0,0,0,0,0,0,0,0,0,0,907691355
"40115574700",1481,363,771,347,318,739,424,85,0,5,28,292,16,74,27,0,4,30,125,0,1,0,214,409,95,6,70,1094,13,252,11,1,110,1391,90,172,427,354,165,736,745,0,0,0,0,0,0,0,0,0,0,1028716869
"40115574800",440,81,264,95,120,204,116,0,26,11,32,15,2,74,0,0,9,1,18,0,1,78,107,0,13,36,17,347,9,63,2,0,19,416,24,60,122,125,52,181,259,0,0,0,0,0,0,0,0,0,0,685811246
"40115574900",1250,382,590,278,226,768,256,0,0,5,4,43,39,11,25,0,16,0,1,0,11,122,0,813,0,8,152,918,15,234,10,3,70,1196,54,114,291,308,155,541,709,0,0,0,0,0,0,0,0,0,0,504272975
"40117957100",959,199,501,259,305,369,285,0,26,8,33,0,20,96,2,5,45,0,17,0,7,212,326,2,94,23,43,812,2,97,13,0,35,923,36,89,252,243,176,310,649,0,0,0,0,0,0,0,0,0,0,988375031
"40117957200",608,123,331,154,162,248,198,0,60,82,20,38,3,161,4,0,2,0,173,0,55,0,6,0,4,0,0,479,21,70,1,0,37,584,24,76,179,153,77,419,189,0,0,0,0,0,0,0,0,0,0,403418380
"40117957300",191,34,109,48,54,40,97,0,0,4,13,28,26,6,0,0,0,0,12,0,0,64,0,0,0,2,36,162,2,13,4,0,10,177,14,10,59,60,28,113,78,0,0,0,0,0,0,0,0,0,0,242051028
"40117957400",317,51,165,101,52,137,128,8,78,3,20,6,1,51,3,0,0,1,0,0,5,0,0,0,3,0,138,177,5,124,0,0,11,303,14,26,114,65,61,164,153,0,0,0,0,0,0,0,0,0,0,484102056
"40117957500",1079,269,554,256,326,508,245,0,5,15,61,35,37,63,1,2,45,9,18,38,3,119,96,47,90,11,384,781,15,237,1,0,45,1028,51,95,294,259,162,463,616,0,0,0,0,0,0,0,0,0,0,766494922
"40119010101",1340,373,680,287,248,438,654,25,30,21,109,556,46,89,23,0,112,27,54,0,71,8,133,3,4,17,12,1173,49,74,16,1,27,1280,60,95,336,337,199,903,437,0,0,0,0,0,0,0,0,0,0,726153084
"40119010102",1416,728,514,174,734,508,174,0,8,0,12,30,0,422,2,48,14,12,7,112,5,12,74,0,556,29,73,1175,101,64,23,1,52,1323,93,103,241,236,108,619,797,0,0,0,0,0,0,0,0,0,0,363076542
"40119010200",816,366,331,119,437,224,155,0,5,0,4,56,15,51,42,0,6,57,19,0,4,155,48,31,301,22,0,654,76,38,12,2,34,782,34,59,144,128,119,411,405,0,0,0,0,0,0,0,0,0,0,524443894
"40119010300",413,177,168,68,158,107,148,0,0,0,0,0,0,49,0,0,7,0,17,0,3,0,16,0,126,195,0,370,16,14,4,0,9,397,16,22,54,84,76,141,272,0,0,0,0,0,0,0,0,0,0,322734704
"40119010400",7123,2458,3055,1610,2893,2093,2137,0,0,0,14,0,2,19,0,0,5,7,16,0,194,6608,2,9,139,35,73,6044,367,270,235,7,200,6805,318,316,1098,1455,1796,3405,3718,0,0,0,0,0,0,0,0,0,0,221880109
"40119010500",4267,1925,1680,662,2122,1517,628,0,2,50,36,77,61,665,0,55,134,173,194,7,79,845,111,14,1558,206,0,3634,255,194,43,4,137,4035,232,258,754,790,540,1768,2499,0,0,0,0,0,0,0,0,0,0,1290938816
"40119010600",2049,847,860,342,862,839,348,1,4,0,106,18,51,794,7,82,21,26,21,0,319,0,96,5,427,71,0,1694,130,118,30,0,77,1922,127,173,423,396,210,1088,961,0,0,0,0,0,0,0,0,0,0,705982165
"40119010700",2435,783,1143,509,691,966,778,0,16,63,187,75,29,330,39,100,130,21,246,0,95,10,172,32,257,82,551,2147,102,93,22,4,67,2344,91,180,523,574,375,1277,1158,0,0,0,0,0,0,0,0,0,0,1210255140
"40119010800",2571,712,1324,535,631,1072,868,0,0,0,2,3,0,120,0,0,43,2,37,0,149,20,1796,24,111,47,217,2234,133,100,34,5,65,2480,91,126,513,711,509,680,1891,0,0,0,0,0,0,0,0,0,0,685811246
"40119010900",1997,667,1010,320,626,713,658,0,222,0,37,120,17,488,0,15,104,7,189,1,34,170,303,45,220,25,0,1735,75,92,31,0,64,1913,84,129,393,497,311,1162,835,0,0,0,0,0,0,0,0,0,0,988375031
"40119011000",1077,366,539,172,271,371,435,14,41,92,177,25,122,138,12,1,0,23,111,0,44,12,30,57,59,23,96,974,18,42,10,2,31,1029,48,94,252,225,140,682,395,0,0,0,0,0,0,0,0,0,0,1391793411
"40119011101",927,259,470,198,306,356,265,0,91,15,103,57,33,72,2,0,130,0,22,0,95,54,227,2,1,14,9,803,42,47,10,0,25,890,37,85,198,219,166,528,399,0,0,0,0,0,0,0,0,0,0,927862274
"40119011102",1462,360,781,321,296,681,485,3,173,0,145,139,45,57,13,13,54,6,28,6,30,244,27,265,31,22,161,1236,29,140,12,3,42,1387,75,117,414,378,193,793,669,0,0,0,0,0,0,0,0,0,0,1169913302
"40119011200",467,103,266,98,141,145,181,0,29,0,93,84,0,80,5,0,9,3,46,0,3,52,9,0,20,0,34,412,7,27,2,0,19,444,23,55,125,121,63,296,171,0,0,0,0,0,0,0,0,0,0,544614813
"40119011301",1746,584,858,304,541,645,560,0,315,0,129,173,114,393,38,1,31,19,86,0,33,20,14,12,348,20,0,1513,50,94,24,2,63,1662,84,154,429,403,176,1093,653,0,0,0,0,0,0,0,0,0,0,1230426059
"40119011302",1153,262,639,252,168,485,500,0,59,4,170,113,64,28,45,0,2,7,12,0,44,137,438,0,0,17,13,1021,23,69,6,2,32,1107,46,93,298,316,184,530,623,0,0,0,0,0,0,0,0,0,0,705982165
"40119011400",1642,349,858,435,281,660,701,12,21,5,153,52,109,119,68,30,43,1,31,76,270,363,108,0,2,7,172,1445,58,79,5,0,55,1572,70,130,423,453,287,877,765,0,0,0,0,0,0,0,0,0,0,1230426059
"40121485600",158,39,88,31,51,66,41,4,0,0,12,0,0,5,0,0,2,4,15,0,19,0,45,13,3,36,0,128,3,21,0,0,6,146,12,15,45,41,18,87,71,0,0,0,0,0,0,0,0,0,0,363076542
"40121485700",264,63,147,54,68,79,117,0,121,0,3,5,14,38,0,0,26,1,0,0,10,1,29,0,3,3,10,211,3,37,2,0,11,248,16,39,76,54,32,158,106,0,0,0,0,0,0,0,0,0,0,383247461
"40121485800",436,63,241,132,101,181,154,1,2,21,37,1,0,39,6,16,0,3,17,0,8,170,1,6,0,2,106,363,7,50,3,1,12,420,16,43,117,116,97,167,269,0,0,0,0,0,0,0,0,0,0,524443894
"40121485900",72,14,31,27,43,20,9,0,3,0,12,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,6,51,0,18,0,0,3,70,2,9,22,17,10,51,21,0,0,0,0,0,0,0,0,0,0,121025514
"40121486000",1442,405,793,244,249,387,806,0,547,27,150,49,26,84,60,28,2,4,11,0,100,47,80,0,123,69,35,1155,92,138,8,1,48,1331,111,164,390,328,155,1088,354,0,0,0,0,0,0,0,0,0,0,948033193
"40121486100",2868,510,1649,709,516,1157,1195,0,55,45,109,586,66,65,8,19,16,20,48,0,20,584,1018,3,24,42,140,2310,94,318,15,1,130,2732,136,258,719,857,524,1261,1607,0,0,0,0,0,0,0,0,0,0,1109400545
"40121486200",823,181,492,150,156,352,315,0,217,0,12,35,0,78,46,0,19,13,31,0,22,21,208,1,20,7,93,663,48,74,9,2,27,777,46,81,225,222,114,415,408,0,0,0,0,0,0,0,0,0,0,504272975
"40121486400",2609,493,1455,661,620,1327,662,0,1,1,54,73,33,259,220,45,210,53,154,0,256,0,443,0,94,25,688,2145,110,240,8,0,106,2507,102,216,736,774,390,1092,1517,0,0,0,0,0,0,0,0,0,0,1411964330
"40121486500",2305,725,1176,404,890,943,472,0,4,2,51,238,24,364,48,8,33,32,35,12,287,68,174,23,691,65,146,1829,116,245,31,0,84,2161,144,241,548,533,258,1205,1100,0,0,0,0,0,0,0,0,0,0,1149742383
"40121486600",2106,608,1053,445,615,939,552,0,85,3,133,133,61,806,112,0,14,4,26,3,2,103,33,189,298,49,52,1673,92,243,22,1,75,1993,113,202,512,499,285,1180,926,0,0,0,0,0,0,0,0,0,0,1048887788
"40121486700",694,194,357,143,231,300,163,0,23,10,19,1,2,81,5,0,21,17,12,0,6,200,89,0,77,10,121,509,27,129,4,1,24,658,36,55,168,182,95,247,447,0,0,0,0,0,0,0,0,0,0,847178598
"40121486800",328,48,209,71,54,110,164,12,54,34,35,0,0,7,8,3,0,0,1,0,5,126,0,0,9,4,30,270,2,42,1,0,13,308,20,33,102,78,67,183,145,0,0,0,0,0,0,0,0,0,0,302563785
"40123088600",946,163,518,265,260,348,338,6,27,17,11,30,15,32,85,0,26,2,5,0,67,523,60,1,2,8,29,806,22,77,8,0,33,916,30,79,206,251,247,502,444,0,0,0,0,0,0,0,0,0,0,806836760
"40123088700",568,107,307,154,110,177,281,0,39,3,82,0,0,11,4,1,16,0,5,0,0,387,1,1,2,4,12,473,7,56,1,0,31,545,23,59,130,145,127,224,344,0,0,0,0,0,0,0,0,0,0,403418380
"40123088800",5096,1391,2680,1025,1042,2294,1760,3,34,95,84,691,217,539,66,15,64,86,759,11,292,17,1024,458,410,28,203,3754,245,763,58,2,274,4745,351,495,1200,1231,779,2411,2685,0,0,0,0,0,0,0,0,0,0,1512818925
"40123088900",2386,852,1047,487,836,1010,540,0,11,71,39,2,22,652,0,11,96,29,24,0,29,11,419,43,316,47,564,1694,111,455,19,1,106,2261,125,209,541,531,253,912,1474,0,0,0,0,0,0,0,0,0,0,907691355
"40123089000",4473,1062,2430,981,807,2026,1640,30,24,4,199,243,82,177,17,14,5,12,824,0,261,261,1577,0,64,67,612,2999,128,1059,28,6,253,4215,258,401,1127,1199,684,1799,2674,0,0,0,0,0,0,0,0,0,0,847178598
"40123089100",790,226,412,152,158,366,266,0,22,0,68,37,70,172,19,3,9,43,19,0,5,0,23,0,39,17,244,524,20,180,5,0,61,744,46,63,204,205,92,437,353,0,0,0,0,0,0,0,0,0,0,605127570
"40123089200",2215,594,1084,537,586,997,632,0,27,37,85,79,39,263,4,49,332,49,133,5,49,5,337,25,279,44,374,1737,66,297,18,2,95,2081,134,185,542,560,334,972,1243,0,0,0,0,0,0,0,0,0,0,1452306168
"40123089300",713,156,363,194,201,199,313,0,10,0,4,0,45,29,52,2,4,0,23,0,2,435,38,15,21,33,0,576,28,80,2,0,27,695,18,44,173,186,154,249,464,0,0,0,0,0,0,0,0,0,0,342905623
"40123089598",429,102,249,78,101,193,135,5,53,0,83,57,43,36,12,0,1,0,4,0,8,72,50,0,0,5,0,366,7,43,2,0,11,403,26,43,139,87,58,265,164,0,0,0,0,0,0,0,0,0,0,705982165
"40123089600",530,94,313,123,92,230,208,3,69,0,25,55,14,18,86,0,6,0,12,0,17,50,18,0,6,2,149,423,5,78,3,0,21,516,14,62,174,126,74,340,190,0,0,0,0,0,0,0,0,0,0,463931137
"40125500200",5357,1329,2817,1211,1148,2764,1445,5,18,56,111,426,48,117,0,90,155,105,148,0,68,699,416,49,220,58,2568,4073,199,822,40,1,222,5065,292,488,1361,1423,756,2457,2900,0,0,0,0,0,0,0,0,0,0,1028716869
"40125500301",269,113,111,45,147,93,29,0,0,0,8,3,21,62,0,0,8,2,18,0,4,0,0,0,143,0,0,202,25,18,11,0,13,248,21,30,52,47,27,127,142,0,0,0,0,0,0,0,0,0,0,242051028
"40125500302",143,25,85,33,36,69,38,0,0,0,6,0,2,28,0,0,0,0,0,0,4,43,1,0,0,1,58,84,1,45,5,1,7,130,13,15,32,39,32,48,95,0,0,0,0,0,0,0,0,0,0,201709190
"40125500400",942,226,522,194,312,388,242,0,13,0,9,7,6,246,75,3,42,3,182,0,7,0,163,2,139,18,27,750,49,97,7,0,39,894,48,118,243,247,108,403,539,0,0,0,0,0,0,0,0,0,0,766494922
"40125500500",1761,397,990,374,421,763,577,1,8,89,95,108,288,153,14,178,26,2,39,0,170,6,279,0,38,73,194,1436,88,155,11,2,69,1685,76,169,481,449,265,918,843,0,0,0,0,0,0,0,0,0,0,645469408
"40125500600",865,260,433,172,307,366,192,0,2,0,31,4,41,115,0,5,79,11,29,1,167,3,198,16,134,15,14,699,37,83,11,1,34,818,47,77,195,205,128,308,557,0,0,0,0,0,0,0,0,0,0,685811246
"40125500700",2162,580,1113,469,589,929,644,0,0,0,11,9,11,130,0,0,112,10,20,0,104,401,954,0,353,47,0,1793,107,163,32,0,67,2052,110,151,461,547,423,692,1470,0,0,0,0,0,0,0,0,0,0,383247461
"40125500800",1717,546,873,298,675,675,367,0,107,0,25,12,40,225,1,36,128,16,120,0,589,63,191,0,144,20,0,1345,107,186,15,2,62,1603,114,181,350,413,227,879,838,0,0,0,0,0,0,0,0,0,0,544614813
"40125500900",1659,366,952,341,309,604,746,5,31,16,57,590,35,73,4,0,14,20,70,0,75,159,43,154,173,140,0,1271,81,200,38,4,65,1557,102,152,487,436,218,992,667,0,0,0,0,0,0,0,0,0,0,1129571464
"40125501001",3621,1188,1770,663,1347,1371,903,0,7,1,43,533,36,1102,26,6,25,10,19,0,135,340,171,0,890,37,240,2904,251,267,48,2,149,3415,206,334,915,777,407,1721,1900,0,0,0,0,0,0,0,0,0,0,1311109735
"40125501003",590,94,370,126,44,266,280,0,0,0,38,492,0,21,2,0,12,4,7,0,9,0,3,0,0,2,0,489,32,43,3,1,22,560,30,75,198,163,60,438,152,0,0,0,0,0,0,0,0,0,0,423589299
"40125501004",1232,304,691,237,433,490,309,2,16,1,58,127,29,36,5,0,9,7,7,0,64,477,228,79,41,35,11,978,62,128,16,0,48,1145,87,124,282,289,233,583,649,0,0,0,0,0,0,0,0,0,0,665640327
"40125501101",772,193,391,188,205,334,233,3,2,5,41,58,23,35,64,26,24,12,17,2,26,34,254,0,142,1,3,615,35,87,1,0,34,742,30,72,211,189,107,317,455,0,0,0,0,0,0,0,0,0,0,1028716869
"40125501102",1147,224,648,275,304,470,373,0,0,0,93,25,2,41,3,11,14,6,12,0,78,441,64,0,55,27,275,963,42,92,14,0,36,1098,49,98,310,326,189,476,671,0,0,0,0,0,0,0,0,0,0,867349517
"40125501201",192,40,111,41,44,72,76,0,89,0,8,0,0,0,3,0,0,0,0,0,12,53,16,0,0,2,9,153,6,23,3,0,7,178,14,29,59,36,28,127,65,0,0,0,0,0,0,0,0,0,0,221880109
"40125501300",251,52,152,47,61,96,94,14,49,3,18,13,0,27,4,0,1,0,0,0,17,91,3,0,0,2,9,212,1,21,6,0,11,233,18,29,68,70,32,143,108,0,0,0,0,0,0,0,0,0,0,584956651
"40127097600",353,49,198,106,92,173,88,5,0,10,29,0,6,55,0,32,19,1,12,0,9,93,35,0,20,8,19,291,1,47,0,0,14,342,11,39,108,88,69,148,205,0,0,0,0,0,0,0,0,0,0,504272975
"40127097700",2155,495,1175,485,770,911,474,13,127,17,59,124,59,244,19,1,97,15,57,0,27,236,808,0,86,58,108,1715,56,291,16,0,77,2070,85,204,549,594,313,753,1402,0,0,0,0,0,0,0,0,0,0,1432135249
"40127097800",198,37,109,52,64,62,72,16,0,0,0,25,0,4,9,0,0,6,0,0,0,93,0,0,22,8,15,166,3,19,1,0,9,189,9,19,48,43,51,90,108,0,0,0,0,0,0,0,0,0,0,262221947
"40129960000",809,122,428,259,223,233,353,4,64,16,78,2,13,137,65,20,36,0,10,0,0,191,78,10,29,5,51,767,6,24,2,0,10,764,45,69,244,219,155,364,445,0,0,0,0,0,0,0,0,0,0,1028716869
"40131050101",2985,1053,1348,584,1046,1390,549,0,0,34,121,36,22,786,4,56,157,34,176,175,178,3,186,8,591,141,277,2367,109,326,43,1,139,2838,147,265,657,645,365,1343,1642,0,0,0,0,0,0,0,0,0,0,1452306168
"40131050103",286,107,126,53,90,147,49,0,1,0,0,0,5,0,0,0,11,5,0,0,3,0,237,0,1,18,5,216,16,40,0,0,14,271,15,22,64,66,27,69,217,0,0,0,0,0,0,0,0,0,0,201709190
"40131050104",857,346,360,151,444,280,133,0,0,0,8,46,12,175,3,0,17,17,3,0,6,4,119,39,392,16,0,683,35,85,7,2,45,808,49,70,185,172,84,363,494,0,0,0,0,0,0,0,0,0,0,544614813
"40131050105",1676,307,882,487,304,748,624,0,0,1,29,1,4,17,0,1,6,12,40,0,2,427,155,16,28,26,911,1100,65,382,29,2,98,1617,59,98,375,502,394,506,1170,0,0,0,0,0,0,0,0,0,0,524443894
